image_path,disease,dataset,split
https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris300.jpg,acne vulgaris,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/c/calcinosis_cutis/calcinosis_cutis49.jpg,calcinosis cutis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus11.jpg,lupus erythematosus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/t/tungiasis/tungiasis13.jpg,tungiasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_spinocellulaire/carcinome_spinocellulaire10.jpg,squamous cell carcinoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/mucinosis/mucinosis1.jpg,mucinosis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma19.jpg,squamous cell carcinoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn80.jpg,nevus sebaceous of jadassohn,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda56.jpg,porphyria,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome99.jpg,neutrophilic dermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme157.jpg,erythema multiforme,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/eruptive_lichen_planus/eruptive_lichen_planus10.jpg,lichen planus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate19.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome2.jpg,ehlers danlos syndrome,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/d/disseminated_superficial_actinic_porokeratosis/disseminated_superficial_actinic_porokeratosis38.jpg,disseminated actinic porokeratosis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/a/anthrax/anthrax15.jpg,xanthomas,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome57.jpg,ehlers danlos syndrome,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate1.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma37.jpg,dermatofibroma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-keratoses/seborrheic-keratoses32.jpg,seborrheic keratosis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa81.jpg,urticaria pigmentosa,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/f/frost-bite/frost-bite9.jpg,tick bite,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies27.jpg,scabies,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome78.jpg,ehlers danlos syndrome,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/c/comedonal_acne/comedonal_acne2.jpg,acne,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis9.jpg,allergic contact dermatitis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis_rubra_pilaris/pityriasis_rubra_pilaris90.jpg,pityriasis rubra pilaris,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption45.jpg,fixed eruptions,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/c/carcinoma_verrucous/carcinoma_verrucous2.jpg,squamous cell carcinoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma92.jpg,malignant melanoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pruritic-urticarial-papules-and-plaques-of-pregnancy/pruritic-urticarial-papules-and-plaques-of-pregnancy2.jpg,urticaria,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans90.jpg,nematode infection,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis20.jpg,allergic contact dermatitis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis14.jpg,prurigo nodularis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus53.jpg,lichen planus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema45.jpg,scleroderma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/nevoid_hypopigmentation/nevoid_hypopigmentation1.jpg,drug induced pigmentary changes,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus41.jpg,halo nevus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma16.jpg,basal cell carcinoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis93.jpg,dermatomyositis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis74.jpg,folliculitis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo33.jpg,vitiligo,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/L/lyme-disease/lyme-disease6.jpg,lyme disease,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis46.jpg,neurodermatitis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/a/acne_aggravated_by_steroids/acne_aggravated_by_steroids12.jpg,acne,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma93.jpg,kaposi sarcoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti12.jpg,incontinentia pigmenti,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/f/follicular-mucinosis/follicular-mucinosis32.jpg,mucinosis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa18.jpg,epidermolysis bullosa,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid109.jpg,keloid,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp17.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic23.jpg,eczema,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid48.jpg,keloid,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma51.jpg,melanoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis37.jpg,acquired autoimmune bullous diseaseherpes gestationis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/u/umbilical_granuloma/umbilical_granuloma5.jpg,granuloma annulare,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid1.jpg,keloid,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption76.jpg,photodermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome63.jpg,neurofibromatosis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis43.jpg,photodermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/L/lmm/lmm14.jpg,melanoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide3.jpg,mycosis fungoides,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide33.jpg,mycosis fungoides,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum28.jpg,granuloma pyogenic,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma11.jpg,superficial spreading melanoma ssm,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma56.jpg,malignant melanoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption26.jpg,photodermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/u/urticaire/urticaire76.jpg,urticaria,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum44.jpg,necrobiosis lipoidica,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti60.jpg,incontinentia pigmenti,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/purpura-pigmentosa-chronica/purpura-pigmentosa-chronica5.jpg,urticaria pigmentosa,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_actinic/porokeratosis_actinic23.jpg,porokeratosis actinic,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide36.jpg,mycosis fungoides,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/L/livedo-reticularis/livedo-reticularis41.jpg,livedo reticularis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/miliaria/miliaria39.jpg,milia,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis5.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain18.jpg,port wine stain,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform63.jpg,basal cell carcinoma morpheiform,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/r/rhinophyma/rhinophyma27.jpg,rhinophyma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis92.jpg,prurigo nodularis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare28.jpg,granuloma annulare,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis36.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption16.jpg,photodermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/a/acral_melanoma/acral_melanoma1.jpg,melanoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus_actinic/lichen_planus_actinic9.jpg,lichen planus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma73.jpg,basal cell carcinoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/c/cyst_epidermoid/cyst_epidermoid1.jpg,pilar cyst,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pseudomonas_folliculitis/pseudomonas_folliculitis2.jpg,folliculitis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma63.jpg,solid cystic basal cell carcinoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/sturge-weber_syndrome/sturge-weber_syndrome7.jpg,neutrophilic dermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus19.jpg,nevocytic nevus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema73.jpg,eczema,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda18.jpg,porphyria,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/m/minocycline-pigmentation/minocycline-pigmentation5.jpg,drug induced pigmentary changes,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/smooth_muscle_hamartoma/smooth_muscle_hamartoma7.jpg,squamous cell carcinoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna62.jpg,lentigo maligna,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/porphyria-cutanea-tarda/porphyria-cutanea-tarda6.jpg,porphyria,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis65.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-springe-ruption/juvenile-springe-ruption1.jpg,photodermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum63.jpg,xeroderma pigmentosum,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma34.jpg,pyogenic granuloma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid21.jpg,keloid,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital13.jpg,naevus comedonicus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pyodermite_Vegetante/pyodermite_Vegetante5.jpg,neutrophilic dermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/porokeratosis_actinic/porokeratosis_actinic18.jpg,porokeratosis actinic,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma_morpheiform/basal_cell_carcinoma_morpheiform54.jpg,basal cell carcinoma morpheiform,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa24.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/eczema_atopic/eczema_atopic44.jpg,eczema,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption27.jpg,drug eruption,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pyodermite_Vegetante/pyodermite_Vegetante9.jpg,neutrophilic dermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis126.jpg,dermatomyositis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome83.jpg,neutrophilic dermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome46.jpg,ehlers danlos syndrome,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum61.jpg,neutrophilic dermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/d/dermatomyositis/dermatomyositis107.jpg,dermatomyositis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis50.jpg,photodermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/s/seborrheic-dermatitis/seborrheic-dermatitis45.jpg,seborrheic dermatitis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome77.jpg,neurofibromatosis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/naevus_comedonicus/naevus_comedonicus14.jpg,naevus comedonicus,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum48.jpg,xeroderma pigmentosum,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum9.jpg,xeroderma pigmentosum,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/prurigo_nodularis/prurigo_nodularis25.jpg,prurigo nodularis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/f/folliculitis/folliculitis48.jpg,folliculitis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris82.jpg,acne vulgaris,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp3.jpg,psoriasis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo67.jpg,vitiligo,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-acne/neonatal-acne9.jpg,acne,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/n/neurofibromatosis-von-reckling-hausen-syndrome/neurofibromatosis-von-reckling-hausen-syndrome48.jpg,neurofibromatosis,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/Phlebothrombosis/Phlebothrombosis1.jpg,photodermatoses,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/a/acne_aggravated_by_steroids/acne_aggravated_by_steroids4.jpg,acne,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/r/recurrent_memalona/recurrent_memalona4.jpg,melanoma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease45.jpg,behcets disease,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris306.jpg,acne vulgaris,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/p/pediculosis-capitis/pediculosis-capitis12.jpg,pediculosis lids,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma91.jpg,juvenile xanthogranuloma,fitzpatrick,train
https://www.dermaamin.com/site/images/clinical-pic/g/grovers_disease_transient_acantholytic_dermatosis/grovers_disease_transient_acantholytic_dermatosis4.jpg,allergic contact dermatitis,fitzpatrick,train
